9.62798107922229	1024	9.604456775996793	4	1.004731025452218	0.3436826197578458	9.677563348050908
9.57936933222796	1024	9.55683571309976	4	0.9946694069136472	0.2665089880964849	9.660783965699677
9.539901918607818	1024	9.515643381921643	4	1.048044276855653	0.8352605977954655	9.649997935085704
9.510485175131642	1024	9.487427527943234	4	1.002630479924015	0.3264886937857733	9.648716046316155
9.474392117303442	1024	9.451590982380718	4	1.0046252380517098	0.34280279513891393	9.644610031005929
9.438150617927308	1024	9.416435847708431	4	0.9659711391602757	0.11261795399293952	9.64025720131141
9.415168032494078	1024	9.39161041783412	4	1.0328506812368958	0.6321273066660063	9.63940551275972
9.38492944265924	1024	9.363698340968245	4	0.9848814384247075	0.20356444793447667	9.638597958275975
9.359400859739738	1024	9.336152639489546	4	1.0114728119994243	0.4028393820762695	9.630894491633073
9.337280952043688	1024	9.315171720426433	4	0.987328881364634	0.21822540520055944	9.63073383694817
9.317668992438653	1024	9.29260560992697	4	1.076089140164122	1.300859761721345	9.621791394204683
9.295594343849173	1024	9.272150593042504	4	1.0285393011333093	0.5806463264744838	9.61823137865033
9.286156067246397	1024	9.26046051625092	4	1.0663588011955776	1.125879145037158	9.61332070412748
9.27153471506108	1024	9.248436709960608	4	1.0184679966810386	0.470772753680971	9.60601984069712
9.25968235152001	1024	9.237071647818905	4	1.0192869595896417	0.4791708037975288	9.601882704777548
9.251194350731794	1024	9.228384698461394	4	1.0475310801204112	0.8278415142760355	9.591021280376873
9.246310637270993	1024	9.222455973388778	4	1.0933262081079733	1.6459805988338605	9.585774073488539
9.244240019180253	1024	9.220405837890635	4	1.0240830873237374	0.530250972548377	9.577912241110415
9.239671105468709	1024	9.217794512433258	4	1.0039978616419354	0.3376153423478169	9.571350933590319
9.24221691701696	1024	9.21934395526153	4	0.996279159512252	0.27798578469395085	9.564511723205026
9.244632476948263	1024	9.221723341745868	4	1.014984551526819	0.4360977248045455	9.556910567183287
9.241525209149195	1024	9.217875710038793	4	1.0270199745241244	0.5631443023226358	9.544511368713874
9.240774635475457	1024	9.218125735414963	4	1.0164632396825826	0.4506107276632298	9.536956593357603
9.24583922735331	1024	9.223885297259102	4	1.0262425381160218	0.5543168258436905	9.529136788928499
9.256061844669334	1024	9.231939092055205	4	1.0762865329744082	1.3045576925745241	9.525042228351795
9.264408218647079	1024	9.241172670104659	4	1.0695917133842505	1.182428280374388	9.517131184200636
9.272595780921195	1024	9.250104284726962	4	1.007432048878929	0.3666503840769823	9.510513651751141
9.277858743554754	1024	9.25544631099041	4	1.009617791846389	0.38595164059533826	9.502810765897813
9.280060448120482	1024	9.257580830947816	4	1.0074684415193975	0.3669664911881596	9.493001577015841
9.287649983064513	1024	9.264001900751534	4	1.0495320648422308	0.8569910391883715	9.486675770018735
9.301139336943276	1024	9.278082792077877	4	1.0239547911170115	0.5288421294628282	9.484578617861764
9.308830702480167	1024	9.285120109235734	4	1.0282651055557275	0.5774631367105443	9.480707148054446
9.316781784248837	1024	9.294016936483002	4	0.9977084647733255	0.2884500632554424	9.47937354386673
9.321335145893947	1024	9.299687615859972	4	0.9814902096468905	0.18439779064141928	9.473325156899234
9.332869704939535	1024	9.309608376474936	4	1.0160789443635658	0.446809780641049	9.469186071596978
